(0.0, 0.0)
(0.0, 0.010101010101010102)
(0.0, 0.020202020202020204)
(0.0, 0.030303030303030304)
(0.0, 0.040404040404040407)
(0.0, 0.050505050505050511)
(0.0, 0.060606060606060608)
(0.0, 0.070707070707070718)
(0.0, 0.080808080808080815)
(0.0, 0.090909090909090912)
(0.0, 0.10101010101010102)
(0.0, 0.11111111111111112)
(0.0, 0.12121212121212122)
(0.0, 0.13131313131313133)
(0.0, 0.14141414141414144)
(0.0, 0.15151515151515152)
(0.0, 0.16161616161616163)
(0.0, 0.17171717171717174)
(0.0, 0.18181818181818182)
(0.0, 0.19191919191919193)
(0.0, 0.20202020202020204)
(0.0, 0.21212121212121213)
(0.0, 0.22222222222222224)
(0.0, 0.23232323232323235)
(0.0, 0.24242424242424243)
(0.0, 0.25252525252525254)
(0.0, 0.26262626262626265)
(0.0, 0.27272727272727276)
(0.0, 0.28282828282828287)
(0.0, 0.29292929292929293)
(0.0, 0.30303030303030304)
(0.0, 0.31313131313131315)
(0.0, 0.32323232323232326)
(0.0, 0.33333333333333337)
(0.0, 0.34343434343434348)
(0.0, 0.35353535353535359)
(0.0, 0.36363636363636365)
(0.0, 0.37373737373737376)
(0.0, 0.38383838383838387)
(0.0, 0.39393939393939398)
(0.0, 0.40404040404040409)
(0.0, 0.4141414141414142)
(0.0, 0.42424242424242425)
(0.0, 0.43434343434343436)
(0.0, 0.44444444444444448)
(0.0, 0.45454545454545459)
(0.0, 0.4646464646464647)
(0.0, 0.47474747474747481)
(0.0, 0.48484848484848486)
(0.0, 0.49494949494949497)
(0.0, 0.50505050505050508)
(0.0, 0.51515151515151525)
(0.0, 0.5252525252525253)
(0.0, 0.53535353535353536)
(0.0, 0.54545454545454553)
(0.0, 0.55555555555555558)
(0.0, 0.56565656565656575)
(0.0, 0.5757575757575758)
(0.0, 0.58585858585858586)
(0.0, 0.59595959595959602)
(0.0, 0.60606060606060608)
(0.0, 0.61616161616161624)
(0.0, 0.6262626262626263)
(0.0, 0.63636363636363646)
(0.0, 0.64646464646464652)
(0.0, 0.65656565656565657)
(0.0, 0.66666666666666674)
(0.0, 0.6767676767676768)
(0.0, 0.68686868686868696)
(0.0, 0.69696969696969702)
(0.0, 0.70707070707070718)
(0.0, 0.71717171717171724)
(0.0, 0.72727272727272729)
(0.0, 0.73737373737373746)
(0.0, 0.74747474747474751)
(0.0, 0.75757575757575768)
(0.0, 0.76767676767676774)
(0.0, 0.77777777777777779)
(0.0, 0.78787878787878796)
(0.0, 0.79797979797979801)
(0.0, 0.80808080808080818)
(0.0, 0.81818181818181823)
(0.0, 0.8282828282828284)
(0.0, 0.83838383838383845)
(0.0, 0.84848484848484851)
(0.0, 0.85858585858585867)
(0.0, 0.86868686868686873)
(0.0, 0.8787878787878789)
(0.0, 0.88888888888888895)
(0.0, 0.89898989898989912)
(0.0, 0.90909090909090917)
(0.0, 0.91919191919191923)
(0.0, 0.92929292929292939)
(0.0, 0.93939393939393945)
(0.0, 0.94949494949494961)
(0.0, 0.95959595959595967)
(0.0, 0.96969696969696972)
(0.0, 0.97979797979797989)
(0.0, 0.98989898989898994)
(0.0, 1.0)
(0.010101010101010102, 0.0)
(0.010101010101010102, 0.010101010101010102)
(0.010101010101010102, 0.020202020202020204)
(0.010101010101010102, 0.030303030303030304)
(0.010101010101010102, 0.040404040404040407)
(0.010101010101010102, 0.050505050505050511)
(0.010101010101010102, 0.060606060606060608)
(0.010101010101010102, 0.070707070707070718)
(0.010101010101010102, 0.080808080808080815)
(0.010101010101010102, 0.090909090909090912)
(0.010101010101010102, 0.10101010101010102)
(0.010101010101010102, 0.11111111111111112)
(0.010101010101010102, 0.12121212121212122)
(0.010101010101010102, 0.13131313131313133)
(0.010101010101010102, 0.14141414141414144)
(0.010101010101010102, 0.15151515151515152)
(0.010101010101010102, 0.16161616161616163)
(0.010101010101010102, 0.17171717171717174)
(0.010101010101010102, 0.18181818181818182)
(0.010101010101010102, 0.19191919191919193)
(0.010101010101010102, 0.20202020202020204)
(0.010101010101010102, 0.21212121212121213)
(0.010101010101010102, 0.22222222222222224)
(0.010101010101010102, 0.23232323232323235)
(0.010101010101010102, 0.24242424242424243)
(0.010101010101010102, 0.25252525252525254)
(0.010101010101010102, 0.26262626262626265)
(0.010101010101010102, 0.27272727272727276)
(0.010101010101010102, 0.28282828282828287)
(0.010101010101010102, 0.29292929292929293)
(0.010101010101010102, 0.30303030303030304)
(0.010101010101010102, 0.31313131313131315)
(0.010101010101010102, 0.32323232323232326)
(0.010101010101010102, 0.33333333333333337)
(0.010101010101010102, 0.34343434343434348)
(0.010101010101010102, 0.35353535353535359)
(0.010101010101010102, 0.36363636363636365)
(0.010101010101010102, 0.37373737373737376)
(0.010101010101010102, 0.38383838383838387)
(0.010101010101010102, 0.39393939393939398)
(0.010101010101010102, 0.40404040404040409)
(0.010101010101010102, 0.4141414141414142)
